   201
   2.927405e+2   2.963390e-21
   3.021991e+2   2.921200e-21
   3.119902e+2   2.882040e-21
   3.221253e+2   2.841500e-21
   3.326165e+2   2.799530e-21
   3.434765e+2   2.756090e-21
   3.547181e+2   2.711130e-21
   3.663548e+2   2.664580e-21
   3.784004e+2   2.616400e-21
   3.908693e+2   2.566520e-21
   4.037764e+2   2.517920e-21
   4.171371e+2   2.475160e-21
   4.309673e+2   2.430900e-21
   4.452835e+2   2.385090e-21
   4.601028e+2   2.337670e-21
   4.754429e+2   2.288580e-21
   4.913221e+2   2.237770e-21
   5.077594e+2   2.191380e-21
   5.247742e+2   2.150540e-21
   5.423870e+2   2.108270e-21
   5.606188e+2   2.064510e-21
   5.794913e+2   2.019220e-21
   5.990269e+2   1.972340e-21
   6.192491e+2   1.931500e-21
   6.401820e+2   1.889640e-21
   6.618505e+2   1.846300e-21
   6.842804e+2   1.801440e-21
   7.074986e+2   1.759500e-21
   7.315328e+2   1.725850e-21
   7.564115e+2   1.691020e-21
   7.821646e+2   1.654970e-21
   8.088226e+2   1.616770e-21
   8.364175e+2   1.575370e-21
   8.649821e+2   1.532530e-21
   8.945506e+2   1.488170e-21
   9.251581e+2   1.454840e-21
   9.568413e+2   1.423160e-21
   9.896379e+2   1.390360e-21
-----------------------------------------------
Ionization cross-section of electrons in Helium
column # 1 - energy, [eV]
column # 2 - cross-section, [m^2]
line # 1 - number of cross-section values to read [ formatted for READ(*, '(2x,i4)') ]

Sources:
Taken from Biagi-v7.1 database, www.lxcat.net, retrieved on September 25, 2023.
Cross sections extracted from PROGRAM MAGBOLTZ, VERSION 7.1 JUNE 2004
